      Step     Time          Energy          fmax
BFGS:    0 03:35:50     -203.720865        2.939536
BFGS:    1 03:35:53     -204.328046        2.028353
BFGS:    2 03:35:55     -204.965869        1.262917
BFGS:    3 03:35:59     -205.077770        1.277133
BFGS:    4 03:36:02     -205.239667        1.145113
BFGS:    5 03:36:05     -205.385690        0.835699
BFGS:    6 03:36:08     -205.489085        0.638584
BFGS:    7 03:36:10     -205.532115        0.669351
BFGS:    8 03:36:13     -205.603547        0.795103
BFGS:    9 03:36:16     -205.669618        0.811154
BFGS:   10 03:36:19     -205.735040        1.144887
BFGS:   11 03:36:22     -205.816039        1.234086
BFGS:   12 03:36:25     -205.889457        0.983258
BFGS:   13 03:36:28     -205.941898        0.519240
BFGS:   14 03:36:31     -205.959516        0.137267
BFGS:   15 03:36:34     -205.962144        0.134502
BFGS:   16 03:36:37     -205.965051        0.147158
BFGS:   17 03:36:40     -205.968648        0.199704
BFGS:   18 03:36:43     -205.971792        0.163427
BFGS:   19 03:36:46     -205.973579        0.077179
BFGS:   20 03:36:49     -205.974288        0.055519
BFGS:   21 03:36:52     -205.974702        0.063349
BFGS:   22 03:36:55     -205.975417        0.074427
BFGS:   23 03:36:58     -205.976640        0.081531
BFGS:   24 03:37:01     -205.978395        0.076527
BFGS:   25 03:37:04     -205.980514        0.099230
BFGS:   26 03:37:07     -205.983131        0.120133
BFGS:   27 03:37:10     -205.986453        0.118544
BFGS:   28 03:37:13     -205.990371        0.092318
BFGS:   29 03:37:16     -205.993472        0.097180
BFGS:   30 03:37:19     -205.995015        0.080474
BFGS:   31 03:37:22     -205.996049        0.090321
BFGS:   32 03:37:25     -205.997016        0.056008
BFGS:   33 03:37:28     -205.997592        0.037976
