      Step     Time          Energy          fmax
BFGS:    0 00:49:22     -206.111535        2.358581
BFGS:    1 00:49:25     -206.252803        2.685046
BFGS:    2 00:49:28     -206.820791        0.868974
BFGS:    3 00:49:30     -206.840900        1.173680
BFGS:    4 00:49:33     -206.877567        0.326458
BFGS:    5 00:49:36     -206.883437        0.114481
BFGS:    6 00:49:38     -206.884361        0.111715
BFGS:    7 00:49:41     -206.886659        0.107588
BFGS:    8 00:49:44     -206.888089        0.130330
BFGS:    9 00:49:47     -206.889303        0.117997
BFGS:   10 00:49:50     -206.890252        0.165592
BFGS:   11 00:49:52     -206.891572        0.183807
BFGS:   12 00:49:55     -206.893003        0.144968
BFGS:   13 00:49:58     -206.894134        0.061348
BFGS:   14 00:50:01     -206.894763        0.057453
BFGS:   15 00:50:04     -206.895244        0.060130
BFGS:   16 00:50:06     -206.896032        0.094272
BFGS:   17 00:50:09     -206.897046        0.095518
BFGS:   18 00:50:12     -206.897756        0.055106
BFGS:   19 00:50:15     -206.897954        0.021811
