      Step     Time          Energy          fmax
BFGS:    0 01:32:11     -203.404805        5.029165
BFGS:    1 01:32:14     -204.266420        2.257959
BFGS:    2 01:32:16     -204.793956        1.480724
BFGS:    3 01:32:19     -205.007562        1.380884
BFGS:    4 01:32:22     -205.175845        1.354569
BFGS:    5 01:32:25     -205.365857        1.362838
BFGS:    6 01:32:28     -205.552400        1.314395
BFGS:    7 01:32:31     -205.683658        0.913210
BFGS:    8 01:32:34     -205.764737        0.958067
BFGS:    9 01:32:37     -205.882230        1.022741
BFGS:   10 01:32:39     -205.986709        1.166747
BFGS:   11 01:32:42     -206.088771        1.064278
BFGS:   12 01:32:45     -206.154023        0.733050
BFGS:   13 01:32:48     -206.204143        0.614227
BFGS:   14 01:32:51     -206.237621        0.596667
BFGS:   15 01:32:54     -206.259038        0.623379
BFGS:   16 01:32:56     -206.295381        0.737734
BFGS:   17 01:32:59     -206.344766        0.714874
BFGS:   18 01:33:02     -206.369869        0.346412
BFGS:   19 01:33:05     -206.387656        0.386050
BFGS:   20 01:33:08     -206.402559        0.363867
BFGS:   21 01:33:11     -206.415275        0.364258
BFGS:   22 01:33:14     -206.426526        0.261164
BFGS:   23 01:33:16     -206.434184        0.281850
BFGS:   24 01:33:19     -206.443876        0.312984
BFGS:   25 01:33:22     -206.459142        0.548409
BFGS:   26 01:33:25     -206.490274        0.795029
BFGS:   27 01:33:28     -206.537889        0.854046
BFGS:   28 01:33:31     -206.582011        0.564090
BFGS:   29 01:33:34     -206.606399        0.460239
BFGS:   30 01:33:37     -206.631828        0.454880
BFGS:   31 01:33:40     -206.666950        0.655310
BFGS:   32 01:33:43     -206.699510        0.661673
BFGS:   33 01:33:45     -206.722615        0.308223
BFGS:   34 01:33:48     -206.736171        0.277974
BFGS:   35 01:33:51     -206.744756        0.226646
BFGS:   36 01:33:54     -206.752332        0.216180
BFGS:   37 01:33:57     -206.759862        0.162994
BFGS:   38 01:34:00     -206.766460        0.147835
BFGS:   39 01:34:03     -206.771863        0.198239
BFGS:   40 01:34:06     -206.776397        0.163354
BFGS:   41 01:34:09     -206.780959        0.161213
BFGS:   42 01:34:12     -206.786866        0.205700
BFGS:   43 01:34:15     -206.795867        0.245298
BFGS:   44 01:34:17     -206.807019        0.288821
BFGS:   45 01:34:20     -206.816289        0.211214
BFGS:   46 01:34:23     -206.823676        0.195032
BFGS:   47 01:34:26     -206.831617        0.254261
BFGS:   48 01:34:29     -206.843066        0.342743
BFGS:   49 01:34:32     -206.855953        0.336161
BFGS:   50 01:34:35     -206.864118        0.181817
BFGS:   51 01:34:38     -206.867652        0.117411
BFGS:   52 01:34:41     -206.870029        0.128167
BFGS:   53 01:34:43     -206.873130        0.209450
BFGS:   54 01:34:46     -206.877618        0.238481
BFGS:   55 01:34:49     -206.881934        0.165043
BFGS:   56 01:34:52     -206.884439        0.088665
BFGS:   57 01:34:55     -206.885740        0.082729
BFGS:   58 01:34:57     -206.886913        0.096206
BFGS:   59 01:35:00     -206.888635        0.120512
BFGS:   60 01:35:03     -206.890586        0.106110
BFGS:   61 01:35:06     -206.892026        0.073688
BFGS:   62 01:35:09     -206.892747        0.066849
BFGS:   63 01:35:11     -206.893140        0.062750
BFGS:   64 01:35:14     -206.893512        0.053810
BFGS:   65 01:35:17     -206.894010        0.042973
