      Step     Time          Energy          fmax
BFGS:    0 00:44:27     -205.763809        2.353133
BFGS:    1 00:44:30     -205.908738        1.396505
BFGS:    2 00:44:33     -206.205261        2.554683
BFGS:    3 00:44:36     -206.304807        1.548815
BFGS:    4 00:44:39     -206.402087        0.782548
BFGS:    5 00:44:42     -206.517917        0.730368
BFGS:    6 00:44:45     -206.571340        1.153033
BFGS:    7 00:44:48     -206.600948        1.217037
BFGS:    8 00:44:51     -206.661493        1.027929
BFGS:    9 00:44:53     -206.742473        1.000946
BFGS:   10 00:44:56     -206.817386        0.992841
BFGS:   11 00:44:59     -206.863475        0.692749
BFGS:   12 00:45:01     -206.885547        0.277125
BFGS:   13 00:45:04     -206.891189        0.121315
BFGS:   14 00:45:07     -206.893316        0.127232
BFGS:   15 00:45:09     -206.895639        0.121641
BFGS:   16 00:45:12     -206.897041        0.073756
BFGS:   17 00:45:15     -206.897487        0.034269
