      Step     Time          Energy          fmax
BFGS:    0 03:21:04     -203.720863        2.939539
BFGS:    1 03:21:07     -204.328048        2.028354
BFGS:    2 03:21:10     -204.965869        1.262917
BFGS:    3 03:21:13     -205.077768        1.277137
BFGS:    4 03:21:16     -205.239667        1.145101
BFGS:    5 03:21:19     -205.385692        0.835700
BFGS:    6 03:21:22     -205.489089        0.638584
BFGS:    7 03:21:25     -205.532119        0.669346
BFGS:    8 03:21:28     -205.603549        0.795118
BFGS:    9 03:21:31     -205.669620        0.811184
BFGS:   10 03:21:34     -205.735038        1.144843
BFGS:   11 03:21:37     -205.816043        1.234110
BFGS:   12 03:21:40     -205.889455        0.983259
BFGS:   13 03:21:43     -205.941894        0.519206
BFGS:   14 03:21:46     -205.959516        0.137267
BFGS:   15 03:21:49     -205.962144        0.134502
BFGS:   16 03:21:52     -205.965051        0.147142
BFGS:   17 03:21:55     -205.968648        0.199742
BFGS:   18 03:21:58     -205.971792        0.163391
BFGS:   19 03:22:01     -205.973581        0.077153
BFGS:   20 03:22:04     -205.974288        0.055514
BFGS:   21 03:22:06     -205.974702        0.063345
BFGS:   22 03:22:09     -205.975421        0.074456
BFGS:   23 03:22:13     -205.976642        0.081560
BFGS:   24 03:22:15     -205.978395        0.076580
BFGS:   25 03:22:19     -205.980512        0.099225
BFGS:   26 03:22:22     -205.983131        0.120127
BFGS:   27 03:22:25     -205.986453        0.118543
BFGS:   28 03:22:27     -205.990371        0.092308
BFGS:   29 03:22:30     -205.993474        0.097167
BFGS:   30 03:22:33     -205.995019        0.080460
BFGS:   31 03:22:36     -205.996053        0.090307
BFGS:   32 03:22:39     -205.997014        0.056014
BFGS:   33 03:22:42     -205.997592        0.037987
